"taxon_id","no0_median","low_2pnt5pct","low_10pct","high_90pct","high_97pnt5pct","prevalence","f0to2pnt5","f2pnt5to10","f10to90","f90to97pnt5","f97pnt5up","flag_pattern","type_1","category","message","taxon_type","colour_code","description","low","high","id","sample_type"
1685,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6651,"gut"
1249,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","Bacteria in the Treponema genus are highly associated with periodontal disease. These bacteria are found in higher abundance in pets with more advanced periodontal disease and are commonly found in lesions in the oral cavity. Specifically, Treponema denticola is associated with increased alveolar bone resorption in periodontal disease and is believed to be able to subvert the host immune response. 
",0,0,1105,"gut"
1249,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6216,"gut"
1885,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6850,"gut"
1885,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1739,"gut"
2281,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2132,"gut"
2281,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7243,"gut"
76105,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8386,"gut"
76105,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,8002,"gut"
1173,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6140,"gut"
1173,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1029,"gut"
1734,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6700,"gut"
1734,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1589,"gut"
76107,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,7860,"gut"
76107,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8244,"gut"
2464,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2315,"gut"
2464,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7426,"gut"
813,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5836,"gut"
813,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,703,"gut"
1735,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6701,"gut"
1735,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1590,"gut"
1475,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1331,"gut"
1475,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6442,"gut"
2014,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1868,"gut"
2014,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6979,"gut"
1736,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1591,"gut"
1736,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6702,"gut"
2015,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1869,"gut"
2015,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6980,"gut"
2465,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7427,"gut"
2465,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2316,"gut"
1174,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1030,"gut"
1174,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6141,"gut"
64701,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,7962,"gut"
64701,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8346,"gut"
1703,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6669,"gut"
1703,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1558,"gut"
754,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,649,"gut"
754,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5784,"gut"
2215,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2066,"gut"
2215,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7177,"gut"
57631,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8389,"gut"
57631,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,8005,"gut"
2216,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2067,"gut"
2216,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7178,"gut"
1317,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6284,"gut"
1317,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1173,"gut"
1900,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1754,"gut"
1900,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6865,"gut"
1915,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6880,"gut"
1915,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1769,"gut"
2074,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1927,"gut"
2074,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7038,"gut"
2238,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2089,"gut"
2238,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7200,"gut"
2205,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7168,"gut"
2205,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2057,"gut"
67924,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,7937,"gut"
67924,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8321,"gut"
310,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5383,"gut"
310,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,226,"gut"
311,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,227,"gut"
311,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5384,"gut"
1303,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6270,"gut"
1303,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1159,"gut"
718,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5750,"gut"
718,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,614,"gut"
312,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","Bacteria belonging to this genus have been found in the oral cavity of dogs, where they are associated with oral health. In particular, the species Streptococcus pneumoniae is related to periodontal health.",0,0,5385,"gut"
312,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","Bacteria belonging to this genus have been found in the oral cavity of dogs, where they are associated with oral health. In particular, the species Streptococcus pneumoniae is related to periodontal health.",0,0,228,"gut"
2406,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7368,"gut"
2406,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2257,"gut"
74750,"0",0,0,5,10,"0","green","green","green","yellow","red","5","dog","0","0","Other","0","0",0,0,8343,"gut"
74750,"0",0,0,5,10,"0","green","green","green","yellow","red","5","cat","0","0","Other","0","0",0,0,7959,"gut"
1351,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6318,"gut"
1351,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1207,"gut"
1680,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6646,"gut"
1680,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1535,"gut"
2258,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7220,"gut"
2258,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2109,"gut"
328,"0",0,0,15,100,"NA","green","green","green","yellow","red","5","dog","non-core taxa","probiotic","Other","#FFA812","NA",0,0,50,"gut"
1540,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6506,"gut"
1540,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1395,"gut"
329,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","bad","Other","#CDC0B0","Bacteria belonging to this genus have been found in the oral cavity of dogs, where they are associated with oral health. In particular, the species Streptococcus pneumoniae is related to periodontal health.

",0,0,14,"gut"
329,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","bad","Other","#CDC0B0","Bacteria belonging to this genus have been found in the oral cavity of dogs, where they are associated with oral health. In particular, the species Streptococcus pneumoniae is related to periodontal health.

",0,0,282,"gut"
330,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5399,"gut"
330,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,243,"gut"
1436,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1292,"gut"
1436,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6403,"gut"
238,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,162,"gut"
238,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5319,"gut"
1168,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6135,"gut"
1168,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1024,"gut"
596,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5629,"gut"
596,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,493,"gut"
1987,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6952,"gut"
1987,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1841,"gut"
1988,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6953,"gut"
1988,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1842,"gut"
1353,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1209,"gut"
1353,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6320,"gut"
1273,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1129,"gut"
1273,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6240,"gut"
597,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5630,"gut"
597,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,494,"gut"
1714,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1569,"gut"
1714,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6680,"gut"
1437,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6404,"gut"
1437,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1293,"gut"
2284,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7246,"gut"
2284,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2135,"gut"
1089,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,949,"gut"
1089,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6060,"gut"
1438,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6405,"gut"
1438,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1294,"gut"
1274,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,1130,"gut"
1274,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,6241,"gut"
493,"0",0,0,10,15,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","#CDCDB4","NA",0,0,412,"gut"
493,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","#CDCDB4","NA",0,0,22,"gut"
2374,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2225,"gut"
2374,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7336,"gut"
494,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,5533,"gut"
494,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,390,"gut"
495,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","#CDCDC1","NA",0,0,413,"gut"
495,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","#CDCDC1","NA",0,0,23,"gut"
2510,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,2361,"gut"
2510,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","dog","non-core taxa","unknown","Other","NA","NA",0,0,7472,"gut"
496,"0",0,0,5,10,"NA","green","green","green","yellow","red","5","cat","non-core taxa","unknown","Other","NA","NA",0,0,391,"gut"
